"";"ID";"SYMBOL";"b1Mean";"b0Mean";"b1b0log2FC";"b1stderr";"b0stderr";"b0b1stderr";"Posterior_class_a";"Posterior_class_b";"Posterior_class_c";"Posterior_class_d"
"3132";"ILMN_1677292";"C5orf30";" 6.40";" 6.07";" 0.3338";"0.07004";"0.01519";"0.07166";"0.0391";"0.511";"0.4402";"0.0100"
"3133";"ILMN_3231390";"NHP2";"10.44";"10.13";" 0.3141";"0.10843";"0.03670";"0.11447";"0.4331";"0.511";"0.0249";"0.0315"
"3134";"ILMN_2360202";"PPP2R2B";" 8.83";" 9.19";"-0.3619";"0.09513";"0.06026";"0.11261";"0.2255";"0.510";"0.0925";"0.1716"
"3135";"ILMN_1660749";"ASPSCR1";"10.12";"10.28";"-0.1595";"0.01518";"0.05339";"0.05551";"0.3603";"0.510";"0.0866";"0.0432"
"3136";"ILMN_1763365";"FAM103A1";" 7.62";" 7.36";" 0.2643";"0.01119";"0.09298";"0.09366";"0.3870";"0.510";"0.0755";"0.0276"
"3137";"ILMN_3291709";"LOC402175";"10.72";"10.98";"-0.2695";"0.06160";"0.05742";"0.08422";"0.2295";"0.510";"0.1564";"0.1044"
"3138";"ILMN_1774930";"CDC14A";" 5.59";" 5.29";" 0.3015";"0.07066";"0.05837";"0.09165";"0.2034";"0.509";"0.2735";"0.0136"
"3139";"ILMN_2200659";"SNHG5";" 9.98";"10.13";"-0.1465";"0.04197";"0.03127";"0.05234";"0.3999";"0.509";"0.0326";"0.0581"
"3140";"ILMN_3237961";"ANO1";" 6.87";" 7.23";"-0.3577";"0.07150";"0.10063";"0.12344";"0.3474";"0.509";"0.1238";"0.0198"
"3141";"ILMN_1810225";"KIAA1530";" 6.21";" 5.75";" 0.4536";"0.14467";"0.07576";"0.16331";"0.4118";"0.509";"0.0288";"0.0503"
"3142";"ILMN_3237385";"NRBF2";" 8.78";" 8.49";" 0.2928";"0.08099";"0.04047";"0.09054";"0.2189";"0.509";"0.0751";"0.1973"
"3143";"ILMN_1763875";"ABCF1";"10.38";"10.30";" 0.0816";"0.01665";"0.02110";"0.02688";"0.2860";"0.508";"0.1871";"0.0184"
"3144";"ILMN_1771962";"GLI3";" 7.08";" 6.53";" 0.5491";"0.03874";"0.19450";"0.19832";"0.4165";"0.508";"0.0471";"0.0278"
"3145";"ILMN_1776038";"UBXN2A";" 9.24";" 8.81";" 0.4270";"0.11326";"0.08151";"0.13954";"0.2770";"0.508";"0.0641";"0.1506"
"3146";"ILMN_3246401";"AIF1L";"11.19";"11.45";"-0.2525";"0.05581";"0.03359";"0.06514";"0.0960";"0.508";"0.3618";"0.0341"
"3147";"ILMN_1810181";"PCGF6";" 6.31";" 5.92";" 0.3941";"0.05794";"0.12719";"0.13977";"0.3872";"0.508";"0.0827";"0.0219"
"3148";"ILMN_1782444";"YIPF4";" 9.78";" 9.48";" 0.3019";"0.08314";"0.04137";"0.09286";"0.2137";"0.508";"0.0797";"0.1984"
"3149";"ILMN_1748827";"LOC388564";" 9.64";" 9.80";"-0.1583";"0.03126";"0.04338";"0.05347";"0.3171";"0.508";"0.0890";"0.0859"
"3150";"ILMN_1723211";"L2HGDH";" 7.67";" 7.31";" 0.3626";"0.08981";"0.06892";"0.11321";"0.2278";"0.508";"0.1232";"0.1411"
"3151";"ILMN_1757742";"ZRANB1";" 6.55";" 6.34";" 0.2078";"0.05972";"0.04675";"0.07584";"0.4333";"0.508";"0.0273";"0.0314"
"3152";"ILMN_1695719";"EIF2C2";" 9.07";" 8.59";" 0.4769";"0.15537";"0.06429";"0.16815";"0.3778";"0.508";"0.0321";"0.0824"
"3153";"ILMN_2152010";"CBWD1";" 5.62";" 5.24";" 0.3776";"0.09009";"0.10098";"0.13533";"0.4032";"0.507";"0.0366";"0.0527"
"3154";"ILMN_1798212";"LLGL1";" 7.36";" 7.74";"-0.3858";"0.03883";"0.13032";"0.13598";"0.3770";"0.507";"0.0707";"0.0448"
"3155";"ILMN_2298818";"RPS29";" 8.25";" 9.17";"-0.9249";"0.26097";"0.04187";"0.26431";"0.1538";"0.507";"0.1055";"0.2335"
"3156";"ILMN_1712155";"RPL6";"13.17";"13.00";" 0.1711";"0.04606";"0.03637";"0.05868";"0.3373";"0.506";"0.0469";"0.1093"
"3157";"ILMN_1661852";"CNTN1";" 5.16";" 5.58";"-0.4197";"0.12688";"0.08680";"0.15373";"0.4378";"0.506";"0.0264";"0.0295"
"3158";"ILMN_1696962";"PDZD8";" 8.39";" 7.75";" 0.6422";"0.13705";"0.14280";"0.19793";"0.2147";"0.506";"0.2056";"0.0735"
"3159";"ILMN_1746917";"LOC729843";" 9.78";"10.48";"-0.6983";"0.18948";"0.03063";"0.19194";"0.1285";"0.506";"0.2037";"0.1618"
"3160";"ILMN_1745497";"C12orf26";" 6.78";" 7.06";"-0.2783";"0.03385";"0.08849";"0.09474";"0.3262";"0.505";"0.1412";"0.0271"
"3161";"ILMN_1749338";"ANKRD29";" 5.32";" 5.77";"-0.4476";"0.10767";"0.12195";"0.16268";"0.4241";"0.505";"0.0321";"0.0385"
"3162";"ILMN_2215545";"C3orf26";" 9.04";" 8.30";" 0.7336";"0.14419";"0.21882";"0.26206";"0.3960";"0.505";"0.0443";"0.0545"
"3163";"ILMN_3211887";"LOC727821";" 9.61";" 9.90";"-0.2934";"0.07127";"0.07966";"0.10689";"0.4276";"0.505";"0.0464";"0.0211"
"3164";"ILMN_1762639";"MED11";" 6.70";" 7.08";"-0.3848";"0.07666";"0.11729";"0.14012";"0.4269";"0.505";"0.0340";"0.0341"
"3165";"ILMN_1662910";"SFXN3";" 5.83";" 6.33";"-0.4959";"0.11621";"0.13416";"0.17750";"0.3988";"0.505";"0.0766";"0.0201"
"3166";"ILMN_2364174";"CSNK1A1";" 7.45";" 7.15";" 0.2938";"0.06712";"0.06643";"0.09443";"0.2562";"0.504";"0.1266";"0.1129"
"3167";"ILMN_1666632";"VPS52";" 7.98";" 8.48";"-0.5006";"0.10620";"0.04903";"0.11697";"0.0590";"0.504";"0.4207";"0.0160"
"3168";"ILMN_2402936";"LOC440926";" 7.42";" 7.75";"-0.3237";"0.06407";"0.05436";"0.08403";"0.0980";"0.504";"0.3833";"0.0148"
"3169";"ILMN_1786326";"KCTD15";" 6.71";" 6.35";" 0.3537";"0.11605";"0.05827";"0.12986";"0.4397";"0.504";"0.0257";"0.0308"
"3170";"ILMN_2413508";"CD97";" 6.02";" 5.56";" 0.4627";"0.16247";"0.05194";"0.17057";"0.4462";"0.503";"0.0244";"0.0261"
"3171";"ILMN_1860518";"";" 5.28";" 5.92";"-0.6435";"0.13872";"0.16252";"0.21367";"0.2931";"0.503";"0.1018";"0.1019"
"3172";"ILMN_1811616";"EEPD1";" 5.76";" 5.42";" 0.3385";"0.12062";"0.01253";"0.12126";"0.3989";"0.503";"0.0285";"0.0694"
"3173";"ILMN_2410864";"RAB28";" 6.23";" 6.05";" 0.1790";"0.04128";"0.04805";"0.06335";"0.3798";"0.503";"0.0974";"0.0197"
"3174";"ILMN_2198376";"PSMA4";"12.52";"12.01";" 0.5094";"0.11053";"0.03725";"0.11664";"0.0532";"0.503";"0.4384";"0.0055"
"3175";"ILMN_1796180";"CRY2";" 6.68";" 7.29";"-0.6116";"0.14558";"0.10076";"0.17705";"0.1616";"0.503";"0.2510";"0.0846"
"3176";"ILMN_1803968";"LOC641972";" 5.29";" 5.77";"-0.4714";"0.02421";"0.16658";"0.16833";"0.3927";"0.502";"0.0780";"0.0275"
"3177";"ILMN_1704500";"STAP2";" 6.48";" 7.02";"-0.5395";"0.11174";"0.06850";"0.13107";"0.0710";"0.502";"0.4112";"0.0161"
"3178";"ILMN_2396410";"CS";" 8.59";" 8.93";"-0.3354";"0.08540";"0.07739";"0.11525";"0.3362";"0.502";"0.0530";"0.1092"
"3179";"ILMN_3209832";"LOC100131801";"10.00";"10.25";"-0.2478";"0.06493";"0.06027";"0.08859";"0.3945";"0.502";"0.0377";"0.0662"
"3180";"ILMN_2181892";"BEX2";" 8.43";" 8.79";"-0.3596";"0.03961";"0.12426";"0.13042";"0.4172";"0.501";"0.0578";"0.0235"
"3181";"ILMN_1751885";"GPR64";" 6.73";" 7.79";"-1.0610";"0.29811";"0.02173";"0.29890";"0.1425";"0.501";"0.1319";"0.2241"
"3182";"ILMN_1789599";"NBL1";" 9.12";" 9.40";"-0.2719";"0.06688";"0.06613";"0.09405";"0.3454";"0.501";"0.0531";"0.1001"
"3183";"ILMN_1657683";"C1orf198";" 6.78";" 6.98";"-0.2001";"0.04239";"0.04048";"0.05861";"0.1700";"0.501";"0.2772";"0.0515"
"3184";"ILMN_1715705";"SSNA1";" 8.18";" 8.55";"-0.3662";"0.07448";"0.09707";"0.12235";"0.2994";"0.501";"0.1803";"0.0190"
"3185";"ILMN_1762002";"CSTF3";" 8.64";" 9.11";"-0.4726";"0.12309";"0.08004";"0.14683";"0.2201";"0.501";"0.1102";"0.1685"
"3186";"ILMN_2172202";"NUDT15";" 8.50";" 7.86";" 0.6391";"0.16304";"0.10529";"0.19408";"0.1992";"0.501";"0.1517";"0.1481"
"3187";"ILMN_1715024";"LSS";" 9.13";" 9.54";"-0.4151";"0.08366";"0.12419";"0.14974";"0.4084";"0.501";"0.0409";"0.0497"
"3188";"ILMN_2381476";"SPG3A";" 7.31";" 7.59";"-0.2775";"0.07077";"0.03188";"0.07762";"0.1378";"0.501";"0.2537";"0.1076"
"3189";"ILMN_1734826";"NUP88";"10.30";" 9.97";" 0.3313";"0.08008";"0.05468";"0.09697";"0.1689";"0.500";"0.2353";"0.0953"
"3190";"ILMN_1654357";"ZNF24";" 5.83";" 5.06";" 0.7706";"0.15949";"0.15644";"0.22341";"0.1619";"0.500";"0.2943";"0.0433"
"3191";"ILMN_1766221";"B4GALT1";" 7.29";" 7.74";"-0.4516";"0.11986";"0.02819";"0.12313";"0.1224";"0.500";"0.2483";"0.1289"
"3192";"ILMN_1767256";"MBTPS1";" 7.38";" 7.75";"-0.3661";"0.07050";"0.10859";"0.12947";"0.3765";"0.500";"0.0557";"0.0679"
"3193";"ILMN_1695579";"CIT";" 4.85";" 5.21";"-0.3568";"0.07018";"0.09401";"0.11732";"0.2792";"0.500";"0.2020";"0.0191"
"3194";"ILMN_1666553";"SLC25A19";" 8.86";" 8.55";" 0.3069";"0.08331";"0.07416";"0.11154";"0.4190";"0.500";"0.0325";"0.0488"
"3195";"ILMN_1737644";"TMEM219";" 6.67";" 7.29";"-0.6112";"0.16376";"0.08708";"0.18547";"0.1979";"0.500";"0.1160";"0.1865"
"3196";"ILMN_1798085";"EID2B";" 5.17";" 5.96";"-0.7898";"0.16772";"0.09551";"0.19301";"0.0727";"0.499";"0.4083";"0.0196"
"3197";"ILMN_1679401";"TRPM4";" 9.24";" 9.84";"-0.6096";"0.16520";"0.06155";"0.17629";"0.1597";"0.499";"0.1583";"0.1827"
"3198";"ILMN_2354381";"PON2";"10.04";" 9.44";" 0.6003";"0.12535";"0.08957";"0.15407";"0.0919";"0.499";"0.3865";"0.0226"
"3199";"ILMN_1730906";"FILIP1L";" 4.86";" 5.26";"-0.3961";"0.06922";"0.10908";"0.12919";"0.2695";"0.499";"0.2102";"0.0215"
"3200";"ILMN_1739605";"LYPD3";" 7.19";" 8.28";"-1.0893";"0.23161";"0.20806";"0.31134";"0.1513";"0.499";"0.3052";"0.0448"
"3201";"ILMN_1668507";"DDAH1";" 9.61";" 9.27";" 0.3380";"0.06856";"0.04243";"0.08062";"0.0645";"0.498";"0.4269";"0.0100"
"3202";"ILMN_2197846";"HADHB";" 9.77";"10.42";"-0.6505";"0.18274";"0.07174";"0.19632";"0.1927";"0.498";"0.0865";"0.2225"
"3203";"ILMN_1788540";"LOC732075";" 6.73";" 7.29";"-0.5635";"0.13833";"0.10272";"0.17230";"0.2041";"0.498";"0.1737";"0.1238"
"3204";"ILMN_1917341";"";" 7.27";" 7.94";"-0.6613";"0.14145";"0.14578";"0.20312";"0.2081";"0.498";"0.2246";"0.0692"
"3205";"ILMN_1804277";"SPRED1";" 9.56";" 8.21";" 1.3455";"0.28701";"0.23621";"0.37171";"0.1295";"0.498";"0.3346";"0.0377"
"3206";"ILMN_1681670";"SLC25A4";" 8.48";" 8.73";"-0.2415";"0.04686";"0.07142";"0.08542";"0.3754";"0.498";"0.0569";"0.0698"
"3207";"ILMN_1735220";"CAV2";"10.80";"10.55";" 0.2497";"0.00583";"0.08980";"0.08999";"0.4040";"0.498";"0.0655";"0.0328"
"3208";"ILMN_2136455";"C3orf64";" 5.55";" 5.00";" 0.5484";"0.14057";"0.04186";"0.14668";"0.1113";"0.498";"0.2991";"0.0919"
"3209";"ILMN_1731123";"RNF7";" 5.49";" 5.64";"-0.1485";"0.05153";"0.01701";"0.05427";"0.4270";"0.498";"0.0274";"0.0479"
"3210";"ILMN_1658143";"RFC3";" 8.30";" 7.86";" 0.4420";"0.09310";"0.04105";"0.10175";"0.0541";"0.497";"0.4423";"0.0063"
"3211";"ILMN_1696485";"HNRNPAB";" 9.98";" 9.68";" 0.2922";"0.05452";"0.08895";"0.10433";"0.3889";"0.497";"0.0523";"0.0616"
"3212";"ILMN_1760647";"HOXA3";" 4.91";" 5.29";"-0.3707";"0.07965";"0.09903";"0.12708";"0.3300";"0.497";"0.0760";"0.0969"
"3213";"ILMN_3238452";"FAM21D";" 6.86";" 7.17";"-0.3116";"0.06071";"0.09310";"0.11114";"0.3873";"0.497";"0.0515";"0.0641"
"3214";"ILMN_3212833";"LOC728139";"12.14";"12.35";"-0.2089";"0.05501";"0.04746";"0.07265";"0.3500";"0.497";"0.0482";"0.1049"
"3215";"ILMN_2395932";"UNC45A";" 9.17";" 9.70";"-0.5292";"0.17669";"0.07259";"0.19102";"0.4060";"0.497";"0.0303";"0.0669"
"3216";"ILMN_1663042";"SDC4";" 7.77";" 8.30";"-0.5270";"0.10699";"0.06821";"0.12688";"0.0673";"0.497";"0.4262";"0.0099"
"3217";"ILMN_1657423";"SPG21";" 8.30";" 8.56";"-0.2601";"0.05695";"0.05937";"0.08226";"0.2352";"0.496";"0.1803";"0.0881"
"3218";"ILMN_1815308";"SDC1";"10.91";"11.37";"-0.4551";"0.10629";"0.06756";"0.12595";"0.1300";"0.496";"0.3139";"0.0600"
"3219";"ILMN_3274578";"LOC100131381";" 5.08";" 5.45";"-0.3746";"0.13683";"0.02707";"0.13948";"0.4573";"0.496";"0.0242";"0.0228"
"3220";"ILMN_2404629";"EFTUD1";" 7.34";" 6.97";" 0.3633";"0.05294";"0.11259";"0.12441";"0.3277";"0.495";"0.1525";"0.0243"
"3221";"ILMN_1741566";"BMP7";"10.35";"10.76";"-0.4109";"0.11615";"0.05409";"0.12813";"0.2209";"0.495";"0.0721";"0.2116"
"3222";"ILMN_1709307";"GPSM1";" 9.10";" 9.74";"-0.6389";"0.15279";"0.05190";"0.16137";"0.0845";"0.495";"0.3740";"0.0460"
"3223";"ILMN_2306565";"MTX2";"10.24";" 9.74";" 0.5021";"0.13904";"0.03619";"0.14367";"0.1510";"0.495";"0.1492";"0.2044"
"3224";"ILMN_1698777";"ADCK1";" 6.28";" 6.66";"-0.3792";"0.10079";"0.03770";"0.10761";"0.1455";"0.495";"0.2121";"0.1472"
"3225";"ILMN_1742089";"NLN";" 7.13";" 6.55";" 0.5757";"0.14416";"0.08038";"0.16506";"0.1524";"0.495";"0.2491";"0.1035"
"3226";"ILMN_1809889";"CCDC117";" 8.77";" 9.01";"-0.2397";"0.07822";"0.04162";"0.08860";"0.4437";"0.495";"0.0388";"0.0226"
"3227";"ILMN_1785914";"CDC6";" 6.40";" 6.06";" 0.3468";"0.06822";"0.10025";"0.12126";"0.3557";"0.495";"0.0691";"0.0805"
"3228";"ILMN_2323366";"SDHC";" 8.16";" 8.47";"-0.3136";"0.08538";"0.04942";"0.09866";"0.2290";"0.495";"0.0846";"0.1918"
"3229";"ILMN_1662010";"DLK2";" 4.96";" 4.83";" 0.1243";"0.03525";"0.02980";"0.04616";"0.4508";"0.494";"0.0327";"0.0223"
"3230";"ILMN_2161832";"VPS37A";" 8.56";" 8.24";" 0.3204";"0.08962";"0.06402";"0.11014";"0.3318";"0.494";"0.0480";"0.1260"
"3231";"ILMN_1798957";"C12orf47";" 9.11";" 9.35";"-0.2398";"0.05509";"0.05221";"0.07590";"0.2348";"0.494";"0.1668";"0.1048"
"3232";"ILMN_1711810";"PNKD";" 7.49";" 8.00";"-0.5111";"0.11318";"0.06624";"0.13114";"0.0907";"0.493";"0.4076";"0.0082"
"3233";"ILMN_2275803";"LRRC45";" 6.82";" 7.34";"-0.5177";"0.05548";"0.17152";"0.18027";"0.3490";"0.493";"0.1166";"0.0415"
"3234";"ILMN_1676765";"LOC390354";"11.39";"11.68";"-0.2892";"0.05903";"0.07801";"0.09782";"0.3096";"0.493";"0.1782";"0.0195"
"3235";"ILMN_1797933";"MRPL17";"10.80";"10.55";" 0.2472";"0.08644";"0.03160";"0.09204";"0.4544";"0.492";"0.0251";"0.0280"
"3236";"ILMN_1755536";"PFDN5";"11.81";"12.04";"-0.2256";"0.05673";"0.04716";"0.07378";"0.2692";"0.492";"0.0903";"0.1482"
"3237";"ILMN_3194118";"C3orf16";" 5.73";" 5.25";" 0.4781";"0.03901";"0.17077";"0.17517";"0.4262";"0.492";"0.0564";"0.0252"
"3238";"ILMN_1701340";"LHX3";" 6.42";" 7.47";"-1.0473";"0.23501";"0.16426";"0.28673";"0.1226";"0.492";"0.3401";"0.0452"
"3239";"ILMN_1659437";"TXNDC17";"13.48";"13.35";" 0.1314";"0.02798";"0.03993";"0.04876";"0.4472";"0.492";"0.0317";"0.0291"
"3240";"ILMN_2150000";"C15orf24";"11.19";"10.97";" 0.2183";"0.06282";"0.04794";"0.07902";"0.4064";"0.492";"0.0350";"0.0670"
"3241";"ILMN_1656420";"MGC3020";" 4.74";" 5.11";"-0.3731";"0.04520";"0.13000";"0.13764";"0.4375";"0.492";"0.0468";"0.0240"
"3242";"ILMN_1700770";"PSKH1";" 5.44";" 5.88";"-0.4390";"0.10387";"0.06012";"0.12002";"0.1218";"0.492";"0.3773";"0.0093"
"3243";"ILMN_2309534";"RDM1";" 6.59";" 7.35";"-0.7665";"0.15714";"0.08121";"0.17688";"0.0541";"0.491";"0.4464";"0.0080"
"3244";"ILMN_1668748";"MED15";" 6.42";" 6.79";"-0.3666";"0.02783";"0.13191";"0.13481";"0.4315";"0.491";"0.0511";"0.0261"
"3245";"ILMN_1812552";"PHCA";" 7.82";" 6.52";" 1.2970";"0.31714";"0.23607";"0.39536";"0.1985";"0.491";"0.1941";"0.1161"
"3246";"ILMN_2174189";"DKK1";" 7.24";" 6.22";" 1.0136";"0.30023";"0.04418";"0.30346";"0.1833";"0.491";"0.0651";"0.2606"
"3247";"ILMN_3217172";"LOC286444";"12.38";"12.68";"-0.3053";"0.08889";"0.05319";"0.10359";"0.3121";"0.490";"0.0483";"0.1491"
"3248";"ILMN_2119937";"NDUFB3";"11.49";"11.31";" 0.1757";"0.04271";"0.03887";"0.05775";"0.2740";"0.490";"0.0990";"0.1365"
"3249";"ILMN_2411963";"RBM39";" 8.16";" 7.53";" 0.6346";"0.16595";"0.13059";"0.21117";"0.2881";"0.490";"0.0703";"0.1512"
"3250";"ILMN_1777221";"C21orf51";" 4.80";" 5.08";"-0.2877";"0.04797";"0.08622";"0.09866";"0.3262";"0.490";"0.1611";"0.0225"
"3251";"ILMN_2232177";"ACTN1";"11.71";"11.49";" 0.2224";"0.05941";"0.05787";"0.08294";"0.4545";"0.490";"0.0282";"0.0272"
"3252";"ILMN_1677534";"SCAP";" 9.38";" 9.84";"-0.4642";"0.10044";"0.08071";"0.12885";"0.1302";"0.490";"0.3401";"0.0397"
"3253";"ILMN_1764082";"MBOAT1";" 6.71";" 7.05";"-0.3318";"0.08088";"0.06833";"0.10588";"0.2413";"0.490";"0.1346";"0.1341"
"3254";"ILMN_1661051";"WBP11";" 6.09";" 6.60";"-0.5036";"0.09386";"0.16154";"0.18683";"0.4454";"0.490";"0.0342";"0.0304"
"3255";"ILMN_1724734";"UQCC";" 5.65";" 6.05";"-0.4090";"0.10460";"0.04943";"0.11569";"0.1417";"0.490";"0.2598";"0.1087"
"3256";"ILMN_1707356";"CFL2";" 5.82";" 5.47";" 0.3470";"0.07985";"0.09952";"0.12759";"0.4300";"0.490";"0.0356";"0.0447"
"3257";"ILMN_1673950";"STBD1";" 5.23";" 5.71";"-0.4834";"0.07498";"0.13992";"0.15874";"0.2718";"0.489";"0.2058";"0.0333"
"3258";"ILMN_1699421";"ANXA10";" 8.31";" 6.15";" 2.1590";"0.61561";"0.18565";"0.64299";"0.1783";"0.489";"0.0910";"0.2419"
"3259";"ILMN_1804530";"LOC653888";" 8.93";" 9.28";"-0.3468";"0.05025";"0.11206";"0.12281";"0.3696";"0.488";"0.0823";"0.0597"
"3260";"ILMN_2397571";"PIGC";" 6.76";" 7.22";"-0.4581";"0.13275";"0.02744";"0.13555";"0.1731";"0.488";"0.0818";"0.2568"
"3261";"ILMN_1734611";"BDKRB1";" 7.21";" 7.73";"-0.5175";"0.11191";"0.07903";"0.13700";"0.1041";"0.488";"0.3980";"0.0098"
"3262";"ILMN_1756439";"SCRN1";"10.01";" 9.88";" 0.1301";"0.04245";"0.02393";"0.04873";"0.4612";"0.488";"0.0277";"0.0229"
"3263";"ILMN_1698419";"NCOR2";" 9.09";" 9.82";"-0.7290";"0.14771";"0.10647";"0.18208";"0.0790";"0.488";"0.4206";"0.0124"
"3264";"ILMN_1721218";"KRT13";"13.70";"13.87";"-0.1713";"0.05692";"0.01700";"0.05940";"0.3391";"0.488";"0.0364";"0.1370"
"3265";"ILMN_1652490";"MANSC1";" 7.09";" 7.90";"-0.8064";"0.22616";"0.06437";"0.23514";"0.1619";"0.488";"0.1254";"0.2252"
"3266";"ILMN_1695432";"TPST2";" 7.98";" 8.55";"-0.5697";"0.12349";"0.13108";"0.18009";"0.2305";"0.487";"0.2016";"0.0804"
"3267";"ILMN_1707339";"BTG3";"10.02";" 9.85";" 0.1723";"0.04351";"0.03632";"0.05668";"0.2727";"0.487";"0.0899";"0.1499"
"3268";"ILMN_1712803";"CCNB1";"10.06";" 9.74";" 0.3168";"0.06705";"0.05884";"0.08921";"0.1382";"0.487";"0.3370";"0.0376"
"3269";"ILMN_3181411";"ATL1";" 5.84";" 6.13";"-0.2893";"0.07934";"0.05785";"0.09819";"0.3106";"0.487";"0.0564";"0.1459"
"3270";"ILMN_1699631";"GATS";" 6.03";" 6.63";"-0.6046";"0.15270";"0.11794";"0.19294";"0.2399";"0.487";"0.1207";"0.1524"
"3271";"ILMN_1666512";"SKIV2L";" 8.16";" 8.44";"-0.2863";"0.06407";"0.05709";"0.08581";"0.1827";"0.487";"0.2624";"0.0683"
"3272";"ILMN_1738989";"GOLSYN";" 9.82";"10.77";"-0.9431";"0.28910";"0.01598";"0.28954";"0.2027";"0.486";"0.0527";"0.2584"
"3273";"ILMN_1656372";"PES1";" 8.10";" 7.74";" 0.3581";"0.10987";"0.07450";"0.13274";"0.4405";"0.486";"0.0295";"0.0438"
"3274";"ILMN_1704713";"CSNK1G1";" 9.19";" 9.02";" 0.1690";"0.04264";"0.03688";"0.05638";"0.2886";"0.486";"0.2086";"0.0167"
"3275";"ILMN_2192032";"SRP19";" 9.15";" 8.50";" 0.6525";"0.18931";"0.10198";"0.21503";"0.2742";"0.486";"0.0557";"0.1842"
"3276";"ILMN_1786658";"BOLA3";"11.73";"11.60";" 0.1263";"0.03352";"0.03102";"0.04567";"0.3989";"0.485";"0.0402";"0.0754"
"3277";"ILMN_2219556";"ISCA1";" 9.08";" 8.83";" 0.2507";"0.04018";"0.07681";"0.08668";"0.3337";"0.485";"0.1177";"0.0633"
"3278";"ILMN_1772527";"C12orf44";" 9.71";" 9.38";" 0.3299";"0.08110";"0.09180";"0.12249";"0.4424";"0.485";"0.0328";"0.0399"
"3279";"ILMN_2387919";"PRKAG2";" 6.84";" 6.32";" 0.5168";"0.11118";"0.14090";"0.17948";"0.3394";"0.485";"0.0774";"0.0983"
"3280";"ILMN_2351916";"EXO1";" 6.51";" 6.17";" 0.3350";"0.04510";"0.10578";"0.11499";"0.3232";"0.484";"0.1493";"0.0431"
"3281";"ILMN_3176146";"LOC100128918";" 8.63";" 9.31";"-0.6722";"0.18265";"0.07568";"0.19771";"0.1672";"0.484";"0.1636";"0.1848"
"3282";"ILMN_2241124";"GPR110";" 8.83";" 8.25";" 0.5837";"0.08675";"0.17798";"0.19799";"0.3077";"0.484";"0.1623";"0.0459"
"3283";"ILMN_1750144";"C3orf19";" 7.87";" 8.09";"-0.2248";"0.05176";"0.03047";"0.06006";"0.1076";"0.484";"0.3641";"0.0444"
"3284";"ILMN_1726574";"CACYBP";" 9.07";" 8.43";" 0.6318";"0.14154";"0.08235";"0.16375";"0.0934";"0.484";"0.3896";"0.0332"
"3285";"ILMN_1659364";"RFC5";"10.22";"10.38";"-0.1604";"0.02124";"0.05092";"0.05518";"0.3258";"0.484";"0.1480";"0.0425"
"3286";"ILMN_2147251";"MGC10997";"10.25";"10.51";"-0.2638";"0.05692";"0.03325";"0.06591";"0.0783";"0.484";"0.4301";"0.0080"
"3287";"ILMN_1687303";"ACAD10";" 6.05";" 6.70";"-0.6563";"0.15312";"0.12682";"0.19882";"0.1901";"0.483";"0.2405";"0.0859"
"3288";"ILMN_1711904";"MXD3";" 6.22";" 7.09";"-0.8691";"0.23919";"0.11291";"0.26451";"0.1940";"0.483";"0.1136";"0.2089"
"3289";"ILMN_1705093";"ORC5L";" 8.93";" 8.39";" 0.5457";"0.14470";"0.03791";"0.14959";"0.1213";"0.483";"0.2746";"0.1206"
"3290";"ILMN_1741755";"TRIM29";" 8.43";" 9.07";"-0.6386";"0.15241";"0.11706";"0.19217";"0.1847";"0.483";"0.2388";"0.0930"
"3291";"ILMN_1838767";"";"10.66";"11.63";"-0.9699";"0.27502";"0.03167";"0.27684";"0.1458";"0.483";"0.1366";"0.2342"
"3292";"ILMN_1779852";"LOC387934";" 5.81";" 5.05";" 0.7578";"0.23184";"0.09926";"0.25220";"0.2841";"0.483";"0.0473";"0.1852"
"3293";"ILMN_1727524";"ADAM9";" 7.18";" 6.62";" 0.5620";"0.11650";"0.07055";"0.13620";"0.0676";"0.483";"0.4408";"0.0086"
"3294";"ILMN_3228294";"LOC729279";"10.77";"11.08";"-0.3041";"0.06215";"0.08148";"0.10247";"0.2988";"0.483";"0.1282";"0.0903"
"3295";"ILMN_2400648";"SRGAP3";" 6.70";" 7.47";"-0.7694";"0.19767";"0.13544";"0.23962";"0.2142";"0.483";"0.1479";"0.1552"
"3296";"ILMN_2161746";"TRIP10";" 7.49";" 7.89";"-0.4030";"0.09125";"0.06838";"0.11403";"0.1400";"0.483";"0.3245";"0.0528"
"3297";"ILMN_1729450";"C16orf62";" 5.75";" 6.23";"-0.4822";"0.13888";"0.02808";"0.14169";"0.1658";"0.482";"0.0950";"0.2568"
"3298";"ILMN_2345512";"PPP4R1";"10.00";" 9.84";" 0.1620";"0.03523";"0.04706";"0.05879";"0.4022";"0.482";"0.0475";"0.0678"
"3299";"ILMN_1806275";"ADAT3";" 5.92";" 5.69";" 0.2365";"0.07500";"0.02235";"0.07826";"0.2767";"0.482";"0.0438";"0.1973"
"3300";"ILMN_1812759";"GCH1";" 7.49";" 6.87";" 0.6177";"0.17293";"0.13412";"0.21884";"0.3657";"0.482";"0.0447";"0.1074"
"3301";"ILMN_1753892";"LOC654121";" 8.02";" 7.36";" 0.6628";"0.18061";"0.07607";"0.19598";"0.1703";"0.482";"0.1584";"0.1892"
